School Year,Division Number,Division Name,School Number,School Name,Subject,Test Source,Pass Rate,Division Number,State School ID
2017-2018,007,Arlington County,150,Barcroft Elementary,Science,SOL,70.59,007,VA-007-0070150
2017-2018,007,Arlington County,150,Barcroft Elementary,History and Social Science,SOL,80.85,007,VA-007-0070150
2017-2018,007,Arlington County,160,Henry Elementary,Science,SOL,79.75,007,VA-007-0070160
2017-2018,007,Arlington County,160,Henry Elementary,English:Reading,SOL,83.02,007,VA-007-0070160
2017-2018,007,Arlington County,160,Henry Elementary,Mathematics,SOL,83.83,007,VA-007-0070160
2017-2018,007,Arlington County,160,Henry Elementary,History and Social Science,SOL,88.73,007,VA-007-0070160
2017-2018,007,Arlington County,180,Jefferson Middle,Mathematics,SOL,77.53,007,VA-007-0070180
2017-2018,007,Arlington County,180,Jefferson Middle,English:Reading,SOL,79.34,007,VA-007-0070180
2017-2018,007,Arlington County,180,Jefferson Middle,English:Writing,SOL,80.91,007,VA-007-0070180
2017-2018,007,Arlington County,180,Jefferson Middle,History and Social Science,SOL,81.68,007,VA-007-0070180
2017-2018,007,Arlington County,180,Jefferson Middle,Science,SOL,82.1,007,VA-007-0070180
2017-2018,007,Arlington County,200,Drew Model Elementary,Mathematics,SOL,61.09,007,VA-007-0070200
2017-2018,007,Arlington County,200,Drew Model Elementary,English:Reading,SOL,64.06,007,VA-007-0070200
2017-2018,007,Arlington County,200,Drew Model Elementary,Science,SOL,69.51,007,VA-007-0070200
2017-2018,007,Arlington County,200,Drew Model Elementary,History and Social Science,SOL,81.63,007,VA-007-0070200
2017-2018,007,Arlington County,211,Tuckahoe Elementary,Mathematics,SOL,89.66,007,VA-007-0070211
2017-2018,007,Arlington County,211,Tuckahoe Elementary,Science,SOL,90.22,007,VA-007-0070211
2017-2018,007,Arlington County,211,Tuckahoe Elementary,English:Reading,SOL,92.34,007,VA-007-0070211
2017-2018,007,Arlington County,211,Tuckahoe Elementary,History and Social Science,SOL,95.4,007,VA-007-0070211
2017-2018,007,Arlington County,240,Swanson Middle,English:Writing,SOL,88.1,007,VA-007-0070240
2017-2018,007,Arlington County,240,Swanson Middle,Mathematics,SOL,88.51,007,VA-007-0070240
2017-2018,007,Arlington County,240,Swanson Middle,Science,SOL,89.93,007,VA-007-0070240
2017-2018,007,Arlington County,240,Swanson Middle,English:Reading,SOL,90.42,007,VA-007-0070240
2017-2018,007,Arlington County,240,Swanson Middle,History and Social Science,SOL,91.45,007,VA-007-0070240
2017-2018,007,Arlington County,250,Barrett Elementary,Science,SOL,52.63,007,VA-007-0070250
2017-2018,007,Arlington County,250,Barrett Elementary,Mathematics,SOL,64,007,VA-007-0070250
2017-2018,007,Arlington County,250,Barrett Elementary,English:Reading,SOL,66.14,007,VA-007-0070250
2017-2018,007,Arlington County,250,Barrett Elementary,History and Social Science,SOL,78.43,007,VA-007-0070250
2017-2018,007,Arlington County,330,Yorktown High,Mathematics,SOL,89.42,007,VA-007-0070330
2017-2018,007,Arlington County,330,Yorktown High,Science,SOL,91.06,007,VA-007-0070330
2017-2018,007,Arlington County,330,Yorktown High,History and Social Science,SOL,91.52,007,VA-007-0070330
2017-2018,007,Arlington County,330,Yorktown High,English:Reading,SOL,94.51,007,VA-007-0070330
2017-2018,007,Arlington County,330,Yorktown High,English:Writing,SOL,94.64,007,VA-007-0070330
2017-2018,007,Arlington County,350,Abingdon Elementary,Mathematics,SOL,65.81,007,VA-007-0070350
2017-2018,007,Arlington County,350,Abingdon Elementary,English:Reading,SOL,67.1,007,VA-007-0070350
2017-2018,007,Arlington County,350,Abingdon Elementary,Science,SOL,71.03,007,VA-007-0070350
2017-2018,007,Arlington County,350,Abingdon Elementary,History and Social Science,SOL,72.45,007,VA-007-0070350
2017-2018,007,Arlington County,360,Oakridge Elementary,History and Social Science,SOL,71.32,007,VA-007-0070360
2017-2018,007,Arlington County,360,Oakridge Elementary,Science,SOL,80.34,007,VA-007-0070360
2017-2018,007,Arlington County,360,Oakridge Elementary,Mathematics,SOL,81.04,007,VA-007-0070360
2017-2018,007,Arlington County,360,Oakridge Elementary,English:Reading,SOL,85.01,007,VA-007-0070360
2017-2018,007,Arlington County,380,McKinley Elementary,English:Reading,SOL,94.12,007,VA-007-0070380
2017-2018,007,Arlington County,380,McKinley Elementary,Mathematics,SOL,94.63,007,VA-007-0070380
2017-2018,007,Arlington County,380,McKinley Elementary,History and Social Science,SOL,98.32,007,VA-007-0070380
2017-2018,007,Arlington County,380,McKinley Elementary,Science,SOL,100,007,VA-007-0070380
2017-2018,007,Arlington County,410,Nottingham Elementary,History and Social Science,SOL,92.47,007,VA-007-0070410
2017-2018,007,Arlington County,410,Nottingham Elementary,English:Reading,SOL,93.31,007,VA-007-0070410
2017-2018,007,Arlington County,410,Nottingham Elementary,Mathematics,SOL,93.31,007,VA-007-0070410
2017-2018,007,Arlington County,410,Nottingham Elementary,Science,SOL,95.95,007,VA-007-0070410
2017-2018,007,Arlington County,420,Taylor Elementary,Mathematics,SOL,92.63,007,VA-007-0070420
2017-2018,007,Arlington County,420,Taylor Elementary,English:Reading,SOL,93.73,007,VA-007-0070420
2017-2018,007,Arlington County,420,Taylor Elementary,Science,SOL,93.91,007,VA-007-0070420
2017-2018,007,Arlington County,420,Taylor Elementary,History and Social Science,SOL,96.33,007,VA-007-0070420
2017-2018,007,Arlington County,440,Jamestown Elementary,Mathematics,SOL,94.43,007,VA-007-0070440
2017-2018,007,Arlington County,440,Jamestown Elementary,History and Social Science,SOL,96.63,007,VA-007-0070440
2017-2018,007,Arlington County,440,Jamestown Elementary,English:Reading,SOL,97.9,007,VA-007-0070440
2017-2018,007,Arlington County,440,Jamestown Elementary,Science,SOL,98.89,007,VA-007-0070440
2017-2018,007,Arlington County,450,Wakefield High,History and Social Science,SOL,74.54,007,VA-007-0070450
2017-2018,007,Arlington County,450,Wakefield High,English:Reading,SOL,77.61,007,VA-007-0070450
2017-2018,007,Arlington County,450,Wakefield High,Science,SOL,80.09,007,VA-007-0070450
2017-2018,007,Arlington County,450,Wakefield High,English:Writing,SOL,80.76,007,VA-007-0070450
2017-2018,007,Arlington County,450,Wakefield High,Mathematics,SOL,81.93,007,VA-007-0070450
2017-2018,007,Arlington County,460,Long Branch Elementary,Mathematics,SOL,85.38,007,VA-007-0070460
2017-2018,007,Arlington County,460,Long Branch Elementary,History and Social Science,SOL,87.1,007,VA-007-0070460
2017-2018,007,Arlington County,460,Long Branch Elementary,Science,SOL,88.16,007,VA-007-0070460
2017-2018,007,Arlington County,460,Long Branch Elementary,English:Reading,SOL,92.22,007,VA-007-0070460
2017-2018,007,Arlington County,470,Arlington Traditional,Science,SOL,91.58,007,VA-007-0070470
2017-2018,007,Arlington County,470,Arlington Traditional,English:Reading,SOL,96.65,007,VA-007-0070470
2017-2018,007,Arlington County,470,Arlington Traditional,Mathematics,SOL,97.07,007,VA-007-0070470
2017-2018,007,Arlington County,470,Arlington Traditional,History and Social Science,SOL,98.61,007,VA-007-0070470
2017-2018,007,Arlington County,480,Williamsburg Middle,English:Writing,SOL,89.77,007,VA-007-0070480
2017-2018,007,Arlington County,480,Williamsburg Middle,Science,SOL,91.29,007,VA-007-0070480
2017-2018,007,Arlington County,480,Williamsburg Middle,English:Reading,SOL,92.18,007,VA-007-0070480
2017-2018,007,Arlington County,480,Williamsburg Middle,Mathematics,SOL,92.19,007,VA-007-0070480
2017-2018,007,Arlington County,480,Williamsburg Middle,History and Social Science,SOL,94.06,007,VA-007-0070480
2017-2018,007,Arlington County,490,Ashlawn Elementary,Science,SOL,79.57,007,VA-007-0070490
2017-2018,007,Arlington County,490,Ashlawn Elementary,English:Reading,SOL,85.07,007,VA-007-0070490
2017-2018,007,Arlington County,490,Ashlawn Elementary,Mathematics,SOL,86.39,007,VA-007-0070490
2017-2018,007,Arlington County,490,Ashlawn Elementary,History and Social Science,SOL,93.33,007,VA-007-0070490
2017-2018,007,Arlington County,500,Kenmore Middle,Science,SOL,69.37,007,VA-007-0070500
2017-2018,007,Arlington County,500,Kenmore Middle,English:Writing,SOL,74.05,007,VA-007-0070500
2017-2018,007,Arlington County,500,Kenmore Middle,English:Reading,SOL,75.59,007,VA-007-0070500
2017-2018,007,Arlington County,500,Kenmore Middle,Mathematics,SOL,78.52,007,VA-007-0070500
2017-2018,007,Arlington County,500,Kenmore Middle,History and Social Science,SOL,79.37,007,VA-007-0070500
2017-2018,007,Arlington County,510,Randolph Elementary,English:Reading,SOL,66.15,007,VA-007-0070510
2017-2018,007,Arlington County,510,Randolph Elementary,Science,SOL,70.59,007,VA-007-0070510
2017-2018,007,Arlington County,510,Randolph Elementary,Mathematics,SOL,70.71,007,VA-007-0070510
2017-2018,007,Arlington County,510,Randolph Elementary,History and Social Science,SOL,82.14,007,VA-007-0070510
2017-2018,007,Arlington County,611,Gunston Middle,Mathematics,SOL,78.56,007,VA-007-0070611
2017-2018,007,Arlington County,611,Gunston Middle,Science,SOL,80.57,007,VA-007-0070611
2017-2018,007,Arlington County,611,Gunston Middle,English:Writing,SOL,82.44,007,VA-007-0070611
2017-2018,007,Arlington County,611,Gunston Middle,History and Social Science,SOL,82.61,007,VA-007-0070611
2017-2018,007,Arlington County,611,Gunston Middle,English:Reading,SOL,83.54,007,VA-007-0070611
2017-2018,007,Arlington County,613,Arlington Science Focus,Mathematics,SOL,94.75,007,VA-007-0070613
2017-2018,007,Arlington County,613,Arlington Science Focus,English:Reading,SOL,95.04,007,VA-007-0070613
2017-2018,007,Arlington County,613,Arlington Science Focus,Science,SOL,97.17,007,VA-007-0070613
2017-2018,007,Arlington County,613,Arlington Science Focus,History and Social Science,SOL,98.4,007,VA-007-0070613
2017-2018,007,Arlington County,614,Hoffman-Boston Elementary,English:Reading,SOL,70.35,007,VA-007-0070614
2017-2018,007,Arlington County,614,Hoffman-Boston Elementary,Science,SOL,73.77,007,VA-007-0070614
2017-2018,007,Arlington County,614,Hoffman-Boston Elementary,Mathematics,SOL,78.29,007,VA-007-0070614
2017-2018,007,Arlington County,614,Hoffman-Boston Elementary,History and Social Science,SOL,89.74,007,VA-007-0070614
2017-2018,007,Arlington County,615,Campbell Elementary,English:Reading,SOL,73.14,007,VA-007-0070615
2017-2018,007,Arlington County,615,Campbell Elementary,Mathematics,SOL,73.14,007,VA-007-0070615
2017-2018,007,Arlington County,615,Campbell Elementary,Science,SOL,82.14,007,VA-007-0070615
2017-2018,007,Arlington County,615,Campbell Elementary,History and Social Science,SOL,90.48,007,VA-007-0070615
2017-2018,007,Arlington County,618,Arlington Community High,History and Social Science,SOL,52.38,007,VA-007-0070618
2017-2018,007,Arlington County,618,Arlington Community High,Science,SOL,68.75,007,VA-007-0070618
2017-2018,007,Arlington County,618,Arlington Community High,Mathematics,SOL,72.73,007,VA-007-0070618
2017-2018,007,Arlington County,618,Arlington Community High,English:Reading,SOL,>50,007,VA-007-0070618
2017-2018,007,Arlington County,618,Arlington Community High,English:Writing,SOL,>50,007,VA-007-0070618
2017-2018,007,Arlington County,622,Claremont Immersion,Science,SOL,69.9,007,VA-007-0070622
2017-2018,007,Arlington County,622,Claremont Immersion,English:Reading,SOL,75.45,007,VA-007-0070622
2017-2018,007,Arlington County,622,Claremont Immersion,Mathematics,SOL,75.45,007,VA-007-0070622
2017-2018,007,Arlington County,622,Claremont Immersion,History and Social Science,SOL,80.68,007,VA-007-0070622
2017-2018,007,Arlington County,626,Discovery Elementary,Science,SOL,91.6,007,VA-007-0070626
2017-2018,007,Arlington County,626,Discovery Elementary,English:Reading,SOL,92.28,007,VA-007-0070626
2017-2018,007,Arlington County,626,Discovery Elementary,Mathematics,SOL,93.25,007,VA-007-0070626
2017-2018,007,Arlington County,626,Discovery Elementary,History and Social Science,SOL,99.08,007,VA-007-0070626
2017-2018,008,Augusta County,30,Cassell Elementary,English:Reading,SOL,77.01,008,VA-008-0080030
2017-2018,008,Augusta County,30,Cassell Elementary,Mathematics,SOL,77.59,008,VA-008-0080030
2017-2018,008,Augusta County,30,Cassell Elementary,Science,SOL,86.55,008,VA-008-0080030
2017-2018,008,Augusta County,30,Cassell Elementary,History and Social Science,SOL,93.28,008,VA-008-0080030
2017-2018,008,Augusta County,40,North River Elementary,English:Reading,SOL,72.66,008,VA-008-0080040
2017-2018,008,Augusta County,40,North River Elementary,Mathematics,SOL,78.42,008,VA-008-0080040
2017-2018,008,Augusta County,40,North River Elementary,History and Social Science,SOL,91.67,008,VA-008-0080040
2017-2018,008,Augusta County,40,North River Elementary,Science,SOL,91.67,008,VA-008-0080040
2017-2018,008,Augusta County,60,Stuarts Draft Middle,English:Writing,SOL,68.82,008,VA-008-0080060
2017-2018,008,Augusta County,60,Stuarts Draft Middle,English:Reading,SOL,79.42,008,VA-008-0080060
2017-2018,008,Augusta County,60,Stuarts Draft Middle,Mathematics,SOL,81.35,008,VA-008-0080060
2017-2018,008,Augusta County,60,Stuarts Draft Middle,Science,SOL,84.07,008,VA-008-0080060
2017-2018,008,Augusta County,60,Stuarts Draft Middle,History and Social Science,SOL,89.39,008,VA-008-0080060
2017-2018,008,Augusta County,90,S. Gordon Stewart Middle,English:Writing,SOL,65.45,008,VA-008-0080090
2017-2018,008,Augusta County,90,S. Gordon Stewart Middle,Science,SOL,73.82,008,VA-008-0080090
2017-2018,008,Augusta County,90,S. Gordon Stewart Middle,Mathematics,SOL,75,008,VA-008-0080090
2017-2018,008,Augusta County,90,S. Gordon Stewart Middle,English:Reading,SOL,79.38,008,VA-008-0080090
2017-2018,008,Augusta County,90,S. Gordon Stewart Middle,History and Social Science,SOL,83.68,008,VA-008-0080090
2017-2018,008,Augusta County,140,Churchville Elementary,English:Reading,SOL,72.77,008,VA-008-0080140
2017-2018,008,Augusta County,140,Churchville Elementary,Mathematics,SOL,77.1,008,VA-008-0080140
2017-2018,008,Augusta County,140,Churchville Elementary,Science,SOL,84.72,008,VA-008-0080140
2017-2018,008,Augusta County,140,Churchville Elementary,History and Social Science,SOL,86.96,008,VA-008-0080140
2017-2018,008,Augusta County,212,Beverley Manor Middle,English:Writing,SOL,71.11,008,VA-008-0080212
2017-2018,008,Augusta County,212,Beverley Manor Middle,Science,SOL,75.33,008,VA-008-0080212
2017-2018,008,Augusta County,212,Beverley Manor Middle,Mathematics,SOL,76.07,008,VA-008-0080212
2017-2018,008,Augusta County,212,Beverley Manor Middle,English:Reading,SOL,79.03,008,VA-008-0080212
2017-2018,008,Augusta County,212,Beverley Manor Middle,History and Social Science,SOL,83.19,008,VA-008-0080212
2017-2018,008,Augusta County,370,Craigsville Elementary,Science,SOL,65.22,008,VA-008-0080370
2017-2018,008,Augusta County,370,Craigsville Elementary,English:Reading,SOL,65.67,008,VA-008-0080370
2017-2018,008,Augusta County,370,Craigsville Elementary,Mathematics,SOL,73.13,008,VA-008-0080370
2017-2018,008,Augusta County,370,Craigsville Elementary,History and Social Science,SOL,82.61,008,VA-008-0080370
2017-2018,008,Augusta County,440,Stuarts Draft Elementary,English:Reading,SOL,67.45,008,VA-008-0080440
2017-2018,008,Augusta County,440,Stuarts Draft Elementary,Mathematics,SOL,71.91,008,VA-008-0080440
2017-2018,008,Augusta County,440,Stuarts Draft Elementary,Science,SOL,81.67,008,VA-008-0080440
2017-2018,008,Augusta County,440,Stuarts Draft Elementary,History and Social Science,SOL,85,008,VA-008-0080440
2017-2018,008,Augusta County,640,Wilson Elementary,Science,SOL,61.32,008,VA-008-0080640
2017-2018,008,Augusta County,640,Wilson Elementary,English:Reading,SOL,72.98,008,VA-008-0080640
2017-2018,008,Augusta County,640,Wilson Elementary,Mathematics,SOL,73.29,008,VA-008-0080640
2017-2018,008,Augusta County,640,Wilson Elementary,History and Social Science,SOL,83.51,008,VA-008-0080640
2017-2018,008,Augusta County,660,Buffalo Gap High,English:Writing,SOL,84.82,008,VA-008-0080660
2017-2018,008,Augusta County,660,Buffalo Gap High,English:Reading,SOL,87.18,008,VA-008-0080660
2017-2018,008,Augusta County,660,Buffalo Gap High,Mathematics,SOL,88.42,008,VA-008-0080660
2017-2018,008,Augusta County,660,Buffalo Gap High,Science,SOL,90,008,VA-008-0080660
2017-2018,008,Augusta County,660,Buffalo Gap High,History and Social Science,SOL,92.81,008,VA-008-0080660
2017-2018,008,Augusta County,670,Fort Defiance High,Mathematics,SOL,82.87,008,VA-008-0080670
2017-2018,008,Augusta County,670,Fort Defiance High,English:Writing,SOL,86.91,008,VA-008-0080670
2017-2018,008,Augusta County,670,Fort Defiance High,English:Reading,SOL,87.43,008,VA-008-0080670
2017-2018,008,Augusta County,670,Fort Defiance High,History and Social Science,SOL,89.39,008,VA-008-0080670
2017-2018,008,Augusta County,670,Fort Defiance High,Science,SOL,89.6,008,VA-008-0080670
2017-2018,008,Augusta County,680,Riverheads High,Science,SOL,85.71,008,VA-008-0080680
2017-2018,008,Augusta County,680,Riverheads High,History and Social Science,SOL,90.19,008,VA-008-0080680
2017-2018,008,Augusta County,680,Riverheads High,English:Reading,SOL,94.35,008,VA-008-0080680
2017-2018,008,Augusta County,680,Riverheads High,Mathematics,SOL,94.87,008,VA-008-0080680
2017-2018,008,Augusta County,680,Riverheads High,English:Writing,SOL,99.18,008,VA-008-0080680
2017-2018,008,Augusta County,720,Wilson Memorial High,Mathematics,SOL,83.37,008,VA-008-0080720
2017-2018,008,Augusta County,720,Wilson Memorial High,Science,SOL,87.15,008,VA-008-0080720
2017-2018,008,Augusta County,720,Wilson Memorial High,History and Social Science,SOL,87.83,008,VA-008-0080720
2017-2018,008,Augusta County,720,Wilson Memorial High,English:Writing,SOL,88.1,008,VA-008-0080720
2017-2018,008,Augusta County,720,Wilson Memorial High,English:Reading,SOL,94.01,008,VA-008-0080720
2017-2018,008,Augusta County,730,Stuarts Draft High,English:Writing,SOL,80.23,008,VA-008-0080730
2017-2018,008,Augusta County,730,Stuarts Draft High,Mathematics,SOL,83.02,008,VA-008-0080730
2017-2018,008,Augusta County,730,Stuarts Draft High,English:Reading,SOL,84,008,VA-008-0080730
2017-2018,008,Augusta County,730,Stuarts Draft High,History and Social Science,SOL,85.05,008,VA-008-0080730
2017-2018,008,Augusta County,730,Stuarts Draft High,Science,SOL,89.53,008,VA-008-0080730
